coc_id,coc_name,year,median_contract_rent,first_quartile_contract_rent,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used
VA-508,Lynchburg CoC,2011,515.48,382.5,226,187,39,2011,2010
VA-508,Lynchburg CoC,2012,532.84,394.99,214,145,69,2012,2010
VA-508,Lynchburg CoC,2013,568.24,414.54,150,144,6,2013,2010
VA-508,Lynchburg CoC,2014,589.05,427.59,220,217,3,2014,2010
VA-508,Lynchburg CoC,2015,604.83,439.36,237,227,10,2015,2010
VA-508,Lynchburg CoC,2016,608.2,444.79,174,153,21,2016,2010
VA-508,Lynchburg CoC,2017,632.33,465.06,125,100,25,2017,2010
VA-508,Lynchburg CoC,2018,647.92,490.85,112,92,20,2018,2010
VA-508,Lynchburg CoC,2019,668.82,499.55,78,64,14,2019,2010
VA-508,Lynchburg CoC,2020,673.2,510.55,73,55,18,2020,2020
VA-508,Lynchburg CoC,2021,714.0,546.45,47,34,13,2021,2020
VA-508,Lynchburg CoC,2022,754.21,575.53,84,67,17,2022,2020
VA-508,Lynchburg CoC,2023,788.22,596.86,137,89,48,2023,2020
VA-508,Lynchburg CoC,2024,829.56,613.95,147,74,73,2024,2020
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2010,690.36,487.43,448,359,89,2010,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2011,716.23,507.93,311,284,27,2011,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2012,733.87,522.51,313,262,51,2012,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2013,750.4,536.63,355,286,69,2013,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2014,750.64,535.47,249,237,12,2014,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2015,742.17,543.7,242,230,12,2015,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2016,741.73,548.23,268,261,7,2016,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2017,755.21,552.77,280,261,19,2017,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2018,775.61,571.74,304,276,28,2018,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2019,807.27,597.82,342,314,28,2019,2010
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2020,849.24,603.09,297,262,35,2020,2020
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2021,884.61,628.26,267,267,0,2021,2020
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2022,954.6,696.76,426,399,27,2022,2020
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2023,1019.72,722.54,320,297,23,2023,2020
VA-513,"Harrisonburg, Winchester/Western Virginia CoC",2024,1071.14,754.61,373,275,98,2024,2020
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2010,970.23,762.56,288,160,128,2010,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2011,1015.13,776.0,191,142,49,2011,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2012,1039.06,804.95,193,146,47,2012,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2013,1077.09,831.54,192,164,28,2013,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2014,1108.36,853.19,201,171,30,2014,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2015,1104.05,854.54,217,179,38,2015,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2016,1130.7,877.8,209,175,34,2016,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2017,1145.57,901.18,216,177,39,2017,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2018,1194.04,908.09,200,164,36,2018,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2019,1238.06,939.91,221,185,36,2019,2010
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2020,1234.25,936.61,207,183,24,2020,2020
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2021,1303.65,999.17,180,162,18,2021,2020
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2022,1424.84,1065.46,253,238,15,2022,2020
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2023,1491.14,1119.67,217,184,33,2023,2020
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",2024,1569.84,1173.18,213,199,14,2024,2020
VA-521,Virginia Balance of State CoC,2010,495.96,328.61,1261,801,460,2010,2010
VA-521,Virginia Balance of State CoC,2011,517.57,336.89,1064,720,344,2011,2010
VA-521,Virginia Balance of State CoC,2012,532.57,343.53,957,742,215,2012,2010
VA-521,Virginia Balance of State CoC,2013,545.3,356.83,715,574,141,2013,2010
VA-521,Virginia Balance of State CoC,2014,554.55,362.3,662,546,116,2014,2010
VA-521,Virginia Balance of State CoC,2015,569.73,370.49,773,634,139,2015,2010
VA-521,Virginia Balance of State CoC,2016,580.35,380.42,654,498,156,2016,2010
VA-521,Virginia Balance of State CoC,2017,594.08,386.1,722,563,159,2017,2010
VA-521,Virginia Balance of State CoC,2018,616.83,398.26,718,553,165,2018,2010
VA-521,Virginia Balance of State CoC,2019,632.08,411.68,761,637,124,2019,2010
VA-521,Virginia Balance of State CoC,2020,650.41,417.72,816,660,156,2020,2020
VA-521,Virginia Balance of State CoC,2021,683.03,431.93,870,801,69,2021,2020
VA-521,Virginia Balance of State CoC,2022,739.96,474.51,1125,978,147,2022,2020
VA-521,Virginia Balance of State CoC,2023,769.54,495.94,1088,676,412,2023,2020
VA-521,Virginia Balance of State CoC,2024,796.26,507.51,1329,895,434,2024,2020
VA-600,Arlington County CoC,2010,1475.78,1103.06,535,312,223,2010,2010
VA-600,Arlington County CoC,2011,1538.25,1175.7,461,324,137,2011,2010
VA-600,Arlington County CoC,2012,1581.69,1227.43,451,320,131,2012,2010
VA-600,Arlington County CoC,2013,1624.6,1256.09,479,333,146,2013,2010
VA-600,Arlington County CoC,2014,1677.12,1319.55,291,240,51,2014,2010
VA-600,Arlington County CoC,2015,1758.38,1341.99,239,200,39,2015,2010
VA-600,Arlington County CoC,2016,1795.13,1380.45,174,155,19,2016,2010
VA-600,Arlington County CoC,2017,1843.46,1417.48,232,199,33,2017,2010
VA-600,Arlington County CoC,2018,1889.02,1466.12,221,186,35,2018,2010
VA-600,Arlington County CoC,2019,1919.21,1498.8,215,179,36,2019,2010
VA-600,Arlington County CoC,2020,1951.8,1538.7,199,165,34,2020,2020
VA-600,Arlington County CoC,2021,2021.71,1587.16,171,144,27,2021,2020
VA-600,Arlington County CoC,2022,2157.77,1676.08,182,162,20,2022,2020
VA-600,Arlington County CoC,2023,2214.6,1719.03,213,171,42,2023,2020
VA-600,Arlington County CoC,2024,2256.42,1755.03,243,212,31,2024,2020
VA-601,Fairfax County CoC,2010,1405.37,1092.23,1552,1412,140,2010,2010
VA-601,Fairfax County CoC,2011,1454.66,1138.72,1549,1414,135,2011,2010
VA-601,Fairfax County CoC,2012,1503.84,1199.69,1534,1356,178,2012,2010
VA-601,Fairfax County CoC,2013,1544.92,1253.8,1350,1246,104,2013,2010
VA-601,Fairfax County CoC,2014,1576.66,1283.56,1225,1159,66,2014,2010
VA-601,Fairfax County CoC,2015,1642.98,1302.8,1204,1136,68,2015,2010
VA-601,Fairfax County CoC,2016,1692.82,1336.7,1059,985,74,2016,2010
VA-601,Fairfax County CoC,2017,1734.47,1377.0,964,856,108,2017,2010
VA-601,Fairfax County CoC,2018,1766.68,1407.14,987,901,86,2018,2010
VA-601,Fairfax County CoC,2019,1805.77,1450.9,1034,945,89,2019,2010
VA-601,Fairfax County CoC,2020,1838.53,1484.88,1041,953,88,2020,2020
VA-601,Fairfax County CoC,2021,1905.76,1554.37,1222,1165,57,2021,2020
VA-601,Fairfax County CoC,2022,2027.89,1634.69,1191,1134,57,2022,2020
VA-601,Fairfax County CoC,2023,2106.37,1673.94,1310,1197,113,2023,2020
VA-601,Fairfax County CoC,2024,2148.91,1702.4,1278,1192,86,2024,2020
VA-602,Loudoun County CoC,2010,1361.15,1077.29,157,121,36,2010,2010
VA-602,Loudoun County CoC,2011,1406.63,1105.56,162,133,29,2011,2010
VA-602,Loudoun County CoC,2012,1432.93,1133.19,168,132,36,2012,2010
VA-602,Loudoun County CoC,2013,1467.64,1143.17,166,125,41,2013,2010
VA-602,Loudoun County CoC,2014,1502.77,1165.28,177,151,26,2014,2010
VA-602,Loudoun County CoC,2015,1531.85,1167.74,172,133,39,2015,2010
VA-602,Loudoun County CoC,2016,1565.54,1200.44,134,115,19,2016,2010
VA-602,Loudoun County CoC,2017,1621.07,1259.13,113,97,16,2017,2010
VA-602,Loudoun County CoC,2018,1675.95,1309.15,134,110,24,2018,2010
VA-602,Loudoun County CoC,2019,1734.26,1343.21,167,96,71,2019,2010
VA-602,Loudoun County CoC,2020,1806.46,1374.5,179,122,57,2020,2020
VA-602,Loudoun County CoC,2021,1902.35,1500.78,80,52,28,2021,2020
VA-602,Loudoun County CoC,2022,2057.81,1606.61,99,74,25,2022,2020
VA-602,Loudoun County CoC,2023,2183.69,1658.91,220,164,56,2023,2020
VA-602,Loudoun County CoC,2024,2246.99,1714.85,303,174,129,2024,2020
VA-603,Alexandria CoC,2010,1283.01,1009.05,359,321,38,2010,2010
VA-603,Alexandria CoC,2011,1339.18,1052.49,416,374,42,2011,2010
VA-603,Alexandria CoC,2012,1386.69,1086.85,352,330,22,2012,2010
VA-603,Alexandria CoC,2013,1441.58,1124.47,275,246,29,2013,2010
VA-603,Alexandria CoC,2014,1472.43,1150.36,267,244,23,2014,2010
VA-603,Alexandria CoC,2015,1515.41,1175.69,267,244,23,2015,2010
VA-603,Alexandria CoC,2016,1532.5,1219.08,224,212,12,2016,2010
VA-603,Alexandria CoC,2017,1586.87,1268.9,211,193,18,2017,2010
VA-603,Alexandria CoC,2018,1630.11,1304.74,226,211,15,2018,2010
VA-603,Alexandria CoC,2019,1681.77,1349.22,198,188,10,2019,2010
VA-603,Alexandria CoC,2020,1714.35,1371.92,207,196,11,2020,2020
VA-603,Alexandria CoC,2021,1795.94,1430.0,106,98,8,2021,2020
VA-603,Alexandria CoC,2022,1936.74,1542.42,120,115,5,2022,2020
VA-603,Alexandria CoC,2023,1984.55,1582.33,152,142,10,2023,2020
VA-603,Alexandria CoC,2024,2010.96,1603.11,187,169,18,2024,2020
VA-604,Prince William County CoC,2010,1205.47,948.06,508,352,156,2010,2010
VA-604,Prince William County CoC,2011,1250.17,980.4,566,366,200,2011,2010
VA-604,Prince William County CoC,2012,1275.85,1017.72,452,327,125,2012,2010
VA-604,Prince William County CoC,2013,1306.64,1041.79,447,330,117,2013,2010
VA-604,Prince William County CoC,2014,1342.1,1060.38,445,347,98,2014,2010
VA-604,Prince William County CoC,2015,1386.62,1077.07,409,319,90,2015,2010
VA-604,Prince William County CoC,2016,1410.18,1110.39,400,312,88,2016,2010
VA-604,Prince William County CoC,2017,1451.84,1145.58,400,284,116,2017,2010
VA-604,Prince William County CoC,2018,1476.86,1210.52,374,261,113,2018,2010
VA-604,Prince William County CoC,2019,1520.43,1254.5,280,243,37,2019,2010
VA-604,Prince William County CoC,2020,1547.62,1282.5,326,224,102,2020,2020
VA-604,Prince William County CoC,2021,1625.87,1340.53,282,240,42,2021,2020
VA-604,Prince William County CoC,2022,1770.72,1455.64,241,214,27,2022,2020
VA-604,Prince William County CoC,2023,1848.52,1513.11,326,253,73,2023,2020
VA-604,Prince William County CoC,2024,1893.25,1549.24,345,256,89,2024,2020
VT-500,Vermont Balance of State CoC,2010,656.01,474.62,607,528,79,2010,2010
VT-500,Vermont Balance of State CoC,2011,688.02,501.44,655,579,76,2011,2010
VT-500,Vermont Balance of State CoC,2012,696.68,516.5,776,630,146,2012,2010
VT-500,Vermont Balance of State CoC,2013,712.73,523.53,971,866,105,2013,2010
VT-500,Vermont Balance of State CoC,2014,716.93,534.12,1027,954,73,2014,2010
VT-500,Vermont Balance of State CoC,2015,723.15,541.58,1052,984,68,2015,2010
VT-500,Vermont Balance of State CoC,2016,736.78,547.7,785,691,94,2016,2010
VT-500,Vermont Balance of State CoC,2017,750.78,555.88,934,828,106,2017,2010
VT-500,Vermont Balance of State CoC,2018,773.94,583.27,932,867,65,2018,2010
VT-500,Vermont Balance of State CoC,2019,785.53,590.5,780,714,66,2019,2010
VT-500,Vermont Balance of State CoC,2020,805.91,609.11,849,780,69,2020,2020
VT-500,Vermont Balance of State CoC,2021,842.54,628.63,1891,1891,0,2021,2020
VT-500,Vermont Balance of State CoC,2022,908.24,667.0,2112,2077,35,2022,2020
VT-500,Vermont Balance of State CoC,2023,929.25,683.62,2537,2443,94,2023,2020
VT-500,Vermont Balance of State CoC,2024,966.64,692.24,2647,2567,80,2024,2020
VT-501,Burlington/Chittenden County CoC,2010,849.04,633.99,613,550,63,2010,2010
VT-501,Burlington/Chittenden County CoC,2011,885.12,666.83,489,442,47,2011,2010
VT-501,Burlington/Chittenden County CoC,2012,905.75,671.18,384,307,77,2012,2010
VT-501,Burlington/Chittenden County CoC,2013,917.96,688.98,483,404,79,2013,2010
VT-501,Burlington/Chittenden County CoC,2014,951.4,717.09,532,442,90,2014,2010
VT-501,Burlington/Chittenden County CoC,2015,991.58,741.98,471,389,82,2015,2010
VT-501,Burlington/Chittenden County CoC,2016,1041.61,775.1,332,270,62,2016,2010
VT-501,Burlington/Chittenden County CoC,2017,1090.32,809.56,291,263,28,2017,2010
VT-501,Burlington/Chittenden County CoC,2018,1138.47,829.68,359,342,17,2018,2010
VT-501,Burlington/Chittenden County CoC,2019,1148.45,844.36,309,261,48,2019,2010
VT-501,Burlington/Chittenden County CoC,2020,1203.63,859.84,261,216,45,2020,2020
VT-501,Burlington/Chittenden County CoC,2021,1270.84,927.05,700,700,0,2021,2020
VT-501,Burlington/Chittenden County CoC,2022,1366.2,990.36,668,658,10,2022,2020
VT-501,Burlington/Chittenden County CoC,2023,1443.61,1047.3,758,715,43,2023,2020
VT-501,Burlington/Chittenden County CoC,2024,1536.88,1110.47,811,724,87,2024,2020
WA-500,Seattle/King County CoC,2010,930.8,709.46,9022,6222,2800,2010,2010
WA-500,Seattle/King County CoC,2011,974.29,739.58,8972,6480,2492,2011,2010
WA-500,Seattle/King County CoC,2012,1009.8,759.29,8899,6281,2618,2012,2010
WA-500,Seattle/King County CoC,2013,1039.64,782.55,9106,6370,2736,2013,2010
WA-500,Seattle/King County CoC,2014,1079.04,796.86,8949,6213,2736,2014,2010
WA-500,Seattle/King County CoC,2015,1121.48,814.31,10122,6319,3803,2015,2010
WA-500,Seattle/King County CoC,2016,1186.9,850.04,10730,6225,4505,2016,2010
WA-500,Seattle/King County CoC,2017,1277.44,910.58,11643,6158,5485,2017,2010
WA-500,Seattle/King County CoC,2018,1390.86,985.78,12112,5792,6320,2018,2010
WA-500,Seattle/King County CoC,2019,1495.61,1067.21,11199,5971,5228,2019,2010
WA-500,Seattle/King County CoC,2020,1582.11,1145.66,11751,6173,5578,2020,2020
WA-500,Seattle/King County CoC,2021,1686.76,1254.51,5183,5183,0,2021,2020
WA-500,Seattle/King County CoC,2022,1844.98,1365.52,13368,5683,7685,2022,2020
WA-500,Seattle/King County CoC,2023,1918.63,1423.82,14149,6464,7685,2023,2020
WA-500,Seattle/King County CoC,2024,1970.41,1477.26,16868,7058,9810,2024,2020
WA-501,Washington Balance of State CoC,2010,655.72,472.68,7685,5262,2423,2010,2010
WA-501,Washington Balance of State CoC,2011,686.14,494.17,5399,3661,1738,2011,2010
WA-501,Washington Balance of State CoC,2012,705.59,510.05,5342,3698,1644,2012,2010
WA-501,Washington Balance of State CoC,2013,723.21,522.06,4671,3068,1603,2013,2010
WA-501,Washington Balance of State CoC,2014,740.92,531.99,5236,3107,2129,2014,2010
WA-501,Washington Balance of State CoC,2015,746.29,541.07,5489,3162,2327,2015,2010
WA-501,Washington Balance of State CoC,2016,769.56,550.65,5706,3107,2599,2016,2010
WA-501,Washington Balance of State CoC,2017,799.48,573.09,5243,3563,1680,2017,2010
WA-501,Washington Balance of State CoC,2018,836.91,598.4,5666,3177,2489,2018,2010
WA-501,Washington Balance of State CoC,2019,871.83,613.1,5509,3210,2299,2019,2010
WA-501,Washington Balance of State CoC,2020,920.75,635.76,5668,3076,2592,2020,2020
WA-501,Washington Balance of State CoC,2021,985.93,677.94,3462,3462,0,2021,2020
WA-501,Washington Balance of State CoC,2022,1092.12,749.51,5854,3570,2284,2022,2020
WA-501,Washington Balance of State CoC,2023,1170.35,788.37,6764,3577,3187,2023,2020
WA-501,Washington Balance of State CoC,2024,1236.11,830.39,7505,4046,3459,2024,2020
WA-502,Spokane City & County CoC,2010,605.03,465.89,1242,1070,172,2010,2010
WA-502,Spokane City & County CoC,2011,629.02,480.52,1272,1134,138,2011,2010
WA-502,Spokane City & County CoC,2012,648.19,500.91,1185,1055,130,2012,2010
WA-502,Spokane City & County CoC,2013,661.03,511.49,1030,970,60,2013,2010
WA-502,Spokane City & County CoC,2014,679.57,522.28,1149,994,155,2014,2010
WA-502,Spokane City & County CoC,2015,686.42,528.52,1034,902,132,2015,2010
WA-502,Spokane City & County CoC,2016,710.39,545.45,981,809,172,2016,2010
WA-502,Spokane City & County CoC,2017,735.62,566.24,1090,952,138,2017,2010
WA-502,Spokane City & County CoC,2018,768.74,590.78,1245,935,310,2018,2010
WA-502,Spokane City & County CoC,2019,801.21,611.44,1309,994,315,2019,2010
WA-502,Spokane City & County CoC,2020,839.95,633.37,1559,1018,541,2020,2020
WA-502,Spokane City & County CoC,2021,910.13,675.43,992,992,0,2021,2020
WA-502,Spokane City & County CoC,2022,1004.43,754.53,1757,934,823,2022,2020
WA-502,Spokane City & County CoC,2023,1088.04,805.85,2390,1435,955,2023,2020
WA-502,Spokane City & County CoC,2024,1184.96,870.27,1993,1550,443,2024,2020
WA-503,"Tacoma, Lakewood/Pierce County CoC",2010,814.19,617.32,1807,1637,170,2010,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2011,851.08,644.56,2089,1867,222,2011,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2012,877.91,660.8,1997,1805,192,2012,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2013,897.16,678.77,1303,1183,120,2013,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2014,914.72,694.92,1464,1171,293,2014,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2015,919.36,700.96,1283,942,341,2015,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2016,946.21,719.11,1762,1268,494,2016,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2017,993.45,748.44,1321,817,504,2017,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2018,1057.76,790.16,1628,878,750,2018,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2019,1118.99,841.38,1486,857,629,2019,2010
WA-503,"Tacoma, Lakewood/Pierce County CoC",2020,1198.64,898.71,1897,983,914,2020,2020
WA-503,"Tacoma, Lakewood/Pierce County CoC",2021,1297.61,972.3,1005,1005,0,2021,2020
WA-503,"Tacoma, Lakewood/Pierce County CoC",2022,1462.81,1093.2,1851,1184,667,2022,2020
WA-503,"Tacoma, Lakewood/Pierce County CoC",2023,1557.31,1163.29,2148,1385,763,2023,2020
WA-503,"Tacoma, Lakewood/Pierce County CoC",2024,1650.96,1226.8,2661,1445,1216,2024,2020
WA-504,Everett/Snohomish County CoC,2010,895.18,696.66,2018,1403,615,2010,2010
WA-504,Everett/Snohomish County CoC,2011,940.77,731.48,1860,1273,587,2011,2010
WA-504,Everett/Snohomish County CoC,2012,965.73,741.07,2061,1344,717,2012,2010
WA-504,Everett/Snohomish County CoC,2013,979.89,754.0,947,603,344,2013,2010
WA-504,Everett/Snohomish County CoC,2014,1002.36,772.06,949,577,372,2014,2010
WA-504,Everett/Snohomish County CoC,2015,1026.09,788.86,829,517,312,2015,2010
WA-504,Everett/Snohomish County CoC,2016,1074.34,818.3,960,489,471,2016,2010
WA-504,Everett/Snohomish County CoC,2017,1142.27,864.75,1066,551,515,2017,2010
WA-504,Everett/Snohomish County CoC,2018,1236.44,930.85,858,480,378,2018,2010
WA-504,Everett/Snohomish County CoC,2019,1313.78,986.94,1116,517,599,2019,2010
WA-504,Everett/Snohomish County CoC,2020,1399.5,1051.66,1132,459,673,2020,2020
WA-504,Everett/Snohomish County CoC,2021,1508.27,1150.63,494,494,0,2021,2020
WA-504,Everett/Snohomish County CoC,2022,1674.96,1295.06,1184,600,584,2022,2020
WA-504,Everett/Snohomish County CoC,2023,1740.9,1346.79,1285,594,691,2023,2020
WA-504,Everett/Snohomish County CoC,2024,1839.19,1436.73,1161,536,625,2024,2020
WA-508,Vancouver/Clark County CoC,2010,763.38,608.38,1104,895,209,2010,2010
WA-508,Vancouver/Clark County CoC,2011,794.38,630.25,847,660,187,2011,2010
WA-508,Vancouver/Clark County CoC,2012,816.21,646.61,1020,844,176,2012,2010
WA-508,Vancouver/Clark County CoC,2013,833.66,664.0,703,513,190,2013,2010
WA-508,Vancouver/Clark County CoC,2014,859.15,683.37,695,478,217,2014,2010
WA-508,Vancouver/Clark County CoC,2015,889.62,701.48,662,456,206,2015,2010
WA-508,Vancouver/Clark County CoC,2016,917.65,725.24,688,463,225,2016,2010
WA-508,Vancouver/Clark County CoC,2017,977.52,765.17,749,480,269,2017,2010
WA-508,Vancouver/Clark County CoC,2018,1057.84,820.35,795,421,374,2018,2010
WA-508,Vancouver/Clark County CoC,2019,1149.86,882.44,958,471,487,2019,2010
WA-508,Vancouver/Clark County CoC,2020,1212.77,940.81,916,400,516,2020,2020
WA-508,Vancouver/Clark County CoC,2021,1312.78,1016.38,375,375,0,2021,2020
WA-508,Vancouver/Clark County CoC,2022,1440.51,1116.39,1197,572,625,2022,2020
WA-508,Vancouver/Clark County CoC,2023,1528.76,1190.94,1300,628,672,2023,2020
WA-508,Vancouver/Clark County CoC,2024,1610.59,1264.25,1366,697,669,2024,2020
WI-500,Wisconsin Balance of State CoC,2010,564.25,424.33,3992,3207,785,2010,2010
WI-500,Wisconsin Balance of State CoC,2011,580.74,435.99,3400,3149,251,2011,2010
WI-500,Wisconsin Balance of State CoC,2012,592.82,448.23,3618,3239,379,2012,2010
WI-500,Wisconsin Balance of State CoC,2013,602.55,456.24,3610,3439,171,2013,2010
WI-500,Wisconsin Balance of State CoC,2014,613.36,463.31,3569,3446,123,2014,2010
WI-500,Wisconsin Balance of State CoC,2015,617.53,466.69,3597,3390,207,2015,2010
WI-500,Wisconsin Balance of State CoC,2016,628.63,477.21,3445,3313,132,2016,2010
WI-500,Wisconsin Balance of State CoC,2017,646.73,491.45,3348,3211,137,2017,2010
WI-500,Wisconsin Balance of State CoC,2018,667.92,507.07,3147,3020,127,2018,2010
WI-500,Wisconsin Balance of State CoC,2019,687.58,520.38,2875,2781,94,2019,2010
WI-500,Wisconsin Balance of State CoC,2020,712.26,535.42,2708,2583,125,2020,2020
WI-500,Wisconsin Balance of State CoC,2021,747.31,562.55,2420,2291,129,2021,2020
