coc_id,coc_name,year,median_contract_rent_2019_dollars,first_quartile_contract_rent_2019_dollars,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used,cpi_u_adjustment_factor
PA-509,Eastern Pennsylvania CoC,2014,700.19,477.31,2021,1786,235,2014,2010,1.07992447
PA-509,Eastern Pennsylvania CoC,2015,707.98,484.24,2410,1994,416,2015,2010,1.07864415
PA-509,Eastern Pennsylvania CoC,2016,719.91,493.0,2599,1996,603,2016,2010,1.06520643
PA-509,Eastern Pennsylvania CoC,2017,725.42,499.83,2170,1765,405,2017,2010,1.04298711
PA-509,Eastern Pennsylvania CoC,2018,731.98,509.41,1998,1652,346,2018,2010,1.01811977
PA-509,Eastern Pennsylvania CoC,2019,741.41,510.48,1843,1506,337,2019,2010,1.0
PA-510,Lancaster City & County CoC,2010,826.65,591.92,602,579,23,2010,2010,1.17243736
PA-510,Lancaster City & County CoC,2011,833.04,600.91,505,498,7,2011,2010,1.13656147
PA-510,Lancaster City & County CoC,2012,847.46,611.44,562,553,9,2012,2010,1.11351777
PA-510,Lancaster City & County CoC,2013,857.27,616.62,518,508,10,2013,2010,1.09744288
PA-510,Lancaster City & County CoC,2014,854.6,621.46,498,492,6,2014,2010,1.07992447
PA-510,Lancaster City & County CoC,2015,875.77,629.94,378,368,10,2015,2010,1.07864415
PA-510,Lancaster City & County CoC,2016,893.09,645.28,356,349,7,2016,2010,1.06520643
PA-510,Lancaster City & County CoC,2017,900.24,646.05,321,295,26,2017,2010,1.04298711
PA-510,Lancaster City & County CoC,2018,886.48,645.27,406,390,16,2018,2010,1.01811977
PA-510,Lancaster City & County CoC,2019,900.48,654.27,422,410,12,2019,2010,1.0
PA-511,"Bristol, Bensalem/Bucks County CoC",2010,1114.92,842.84,474,438,36,2010,2010,1.17243736
PA-511,"Bristol, Bensalem/Bucks County CoC",2011,1115.08,848.67,505,472,33,2011,2010,1.13656147
PA-511,"Bristol, Bensalem/Bucks County CoC",2012,1132.47,848.09,458,407,51,2012,2010,1.11351777
PA-511,"Bristol, Bensalem/Bucks County CoC",2013,1126.33,843.43,451,410,41,2013,2010,1.09744288
PA-511,"Bristol, Bensalem/Bucks County CoC",2014,1126.09,860.89,492,464,28,2014,2010,1.07992447
PA-511,"Bristol, Bensalem/Bucks County CoC",2015,1133.41,869.81,487,449,38,2015,2010,1.07864415
PA-511,"Bristol, Bensalem/Bucks County CoC",2016,1132.09,863.02,530,500,30,2016,2010,1.06520643
PA-511,"Bristol, Bensalem/Bucks County CoC",2017,1132.17,860.39,511,462,49,2017,2010,1.04298711
PA-511,"Bristol, Bensalem/Bucks County CoC",2018,1148.67,877.06,397,378,19,2018,2010,1.01811977
PA-511,"Bristol, Bensalem/Bucks County CoC",2019,1171.3,872.44,359,338,21,2019,2010,1.0
PA-512,York City & County CoC,2010,720.98,546.59,,,,2010,2010,1.17243736
PA-512,York City & County CoC,2011,723.41,552.35,257,232,25,2011,2010,1.13656147
PA-512,York City & County CoC,2012,720.26,557.14,284,259,25,2012,2010,1.11351777
PA-512,York City & County CoC,2013,731.36,566.72,278,248,30,2013,2010,1.09744288
PA-512,York City & County CoC,2014,732.88,569.1,302,272,30,2014,2010,1.07992447
PA-512,York City & County CoC,2015,744.67,581.24,345,301,44,2015,2010,1.07864415
PA-512,York City & County CoC,2016,754.07,589.1,365,294,71,2016,2010,1.06520643
PA-512,York City & County CoC,2017,770.89,596.78,288,243,45,2017,2010,1.04298711
PA-512,York City & County CoC,2018,773.31,601.82,324,291,33,2018,2010,1.01811977
PA-512,York City & County CoC,2019,788.42,607.22,321,289,32,2019,2010,1.0
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2010,677.62,486.02,1265,1146,119,2010,2010,1.17243736
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2011,684.37,486.4,1423,1366,57,2011,2010,1.13656147
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2012,688.18,489.34,1376,1320,56,2012,2010,1.11351777
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2013,701.23,493.75,1492,1401,91,2013,2010,1.09744288
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2014,713.25,496.87,1573,1465,108,2014,2010,1.07992447
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2015,731.37,510.39,1424,1386,38,2015,2010,1.07864415
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2016,746.17,518.66,1156,1108,48,2016,2010,1.06520643
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2017,765.62,529.73,1145,1092,53,2017,2010,1.04298711
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2018,773.26,535.14,783,727,56,2018,2010,1.01811977
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",2019,790.59,542.4,774,726,48,2019,2010,1.0
PA-601,Western Pennsylvania CoC,2010,514.89,376.79,910,890,20,2010,2010,1.17243736
PA-601,Western Pennsylvania CoC,2011,514.5,377.95,991,925,66,2011,2010,1.13656147
PA-601,Western Pennsylvania CoC,2012,521.52,377.84,1097,1031,66,2012,2010,1.11351777
PA-601,Western Pennsylvania CoC,2013,527.44,385.66,1170,1060,110,2013,2010,1.09744288
PA-601,Western Pennsylvania CoC,2014,533.83,387.85,1101,1045,56,2014,2010,1.07992447
PA-601,Western Pennsylvania CoC,2015,541.72,390.95,1002,937,65,2015,2010,1.07864415
PA-601,Western Pennsylvania CoC,2016,548.62,394.49,986,917,69,2016,2010,1.06520643
PA-601,Western Pennsylvania CoC,2017,550.63,396.92,837,774,63,2017,2010,1.04298711
PA-601,Western Pennsylvania CoC,2018,559.43,403.42,748,710,38,2018,2010,1.01811977
PA-601,Western Pennsylvania CoC,2019,566.15,406.85,727,693,34,2019,2010,1.0
PA-603,Beaver County CoC,2010,531.02,377.15,134,122,12,2010,2010,1.17243736
PA-603,Beaver County CoC,2011,532.57,380.99,119,112,7,2011,2010,1.13656147
PA-603,Beaver County CoC,2012,532.56,387.43,110,105,5,2012,2010,1.11351777
PA-603,Beaver County CoC,2013,526.78,380.78,90,87,3,2013,2010,1.09744288
PA-603,Beaver County CoC,2014,528.84,380.0,95,93,2,2014,2010,1.07992447
PA-603,Beaver County CoC,2015,526.46,388.4,120,113,7,2015,2010,1.07864415
PA-603,Beaver County CoC,2016,530.39,395.01,131,125,6,2016,2010,1.06520643
PA-603,Beaver County CoC,2017,531.06,388.88,98,88,10,2017,2010,1.04298711
PA-603,Beaver County CoC,2018,535.05,395.73,117,111,6,2018,2010,1.01811977
PA-603,Beaver County CoC,2019,544.9,403.79,123,117,6,2019,2010,1.0
PA-605,Erie City & County CoC,2010,569.15,427.54,296,279,17,2010,2010,1.17243736
PA-605,Erie City & County CoC,2011,574.65,429.19,405,372,33,2011,2010,1.13656147
PA-605,Erie City & County CoC,2012,580.04,443.24,439,393,46,2012,2010,1.11351777
PA-605,Erie City & County CoC,2013,586.73,445.83,435,383,52,2013,2010,1.09744288
PA-605,Erie City & County CoC,2014,594.34,448.22,408,361,47,2014,2010,1.07992447
PA-605,Erie City & County CoC,2015,596.41,449.87,410,394,16,2015,2010,1.07864415
PA-605,Erie City & County CoC,2016,600.31,452.45,377,367,10,2016,2010,1.06520643
PA-605,Erie City & County CoC,2017,615.82,449.21,369,361,8,2017,2010,1.04298711
PA-605,Erie City & County CoC,2018,609.17,449.53,336,332,4,2018,2010,1.01811977
PA-605,Erie City & County CoC,2019,608.31,446.08,356,350,6,2019,2010,1.0
RI-500,Rhode Island Statewide CoC,2010,884.84,606.95,1282,1206,76,2010,2010,1.17243736
RI-500,Rhode Island Statewide CoC,2011,876.62,600.23,1070,1039,31,2011,2010,1.13656147
RI-500,Rhode Island Statewide CoC,2012,870.78,596.36,1277,1249,28,2012,2010,1.11351777
RI-500,Rhode Island Statewide CoC,2013,865.89,598.26,1384,1267,117,2013,2010,1.09744288
RI-500,Rhode Island Statewide CoC,2014,858.86,605.33,1190,1170,20,2014,2010,1.07992447
RI-500,Rhode Island Statewide CoC,2015,858.7,615.31,1111,1075,36,2015,2010,1.07864415
RI-500,Rhode Island Statewide CoC,2016,869.36,627.6,1160,1123,37,2016,2010,1.06520643
RI-500,Rhode Island Statewide CoC,2017,866.86,627.02,1180,1111,69,2017,2010,1.04298711
RI-500,Rhode Island Statewide CoC,2018,877.2,619.71,1101,1050,51,2018,2010,1.01811977
RI-500,Rhode Island Statewide CoC,2019,889.29,617.29,1055,984,71,2019,2010,1.0
SC-500,Charleston/Low Country CoC,2010,843.02,610.29,416,347,69,2010,2010,1.17243736
SC-500,Charleston/Low Country CoC,2011,849.03,606.16,569,357,212,2011,2010,1.13656147
SC-500,Charleston/Low Country CoC,2012,853.1,623.38,483,271,212,2012,2010,1.11351777
SC-500,Charleston/Low Country CoC,2013,857.45,626.18,733,332,401,2013,2010,1.09744288
SC-500,Charleston/Low Country CoC,2014,867.16,631.94,516,379,137,2014,2010,1.07992447
SC-500,Charleston/Low Country CoC,2015,883.59,637.11,606,441,165,2015,2010,1.07864415
SC-500,Charleston/Low Country CoC,2016,899.9,647.17,550,287,263,2016,2010,1.06520643
SC-500,Charleston/Low Country CoC,2017,917.44,642.93,425,221,204,2017,2010,1.04298711
SC-500,Charleston/Low Country CoC,2018,951.17,653.84,451,337,114,2018,2010,1.01811977
SC-500,Charleston/Low Country CoC,2019,978.66,675.71,403,275,128,2019,2010,1.0
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2010,576.85,414.63,1164,1008,156,2010,2010,1.17243736
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2011,576.71,417.5,1401,1216,185,2011,2010,1.13656147
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2012,583.45,424.51,1324,1139,185,2012,2010,1.11351777
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2013,588.38,428.35,2308,1600,708,2013,2010,1.09744288
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2014,590.72,431.54,1636,1246,390,2014,2010,1.07992447
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2015,599.59,435.34,1961,1555,406,2015,2010,1.07864415
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2016,606.85,438.51,1829,1569,260,2016,2010,1.06520643
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2017,617.55,440.69,1317,932,385,2017,2010,1.04298711
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2018,629.42,445.1,1185,849,336,2018,2010,1.01811977
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",2019,646.43,451.65,1401,895,506,2019,2010,1.0
SC-502,Columbia/Midlands CoC,2010,640.76,465.06,1368,929,439,2010,2010,1.17243736
SC-502,Columbia/Midlands CoC,2011,652.6,467.58,1621,919,702,2011,2010,1.13656147
SC-502,Columbia/Midlands CoC,2012,656.44,470.9,1648,946,702,2012,2010,1.11351777
SC-502,Columbia/Midlands CoC,2013,664.53,472.12,2007,1073,934,2013,2010,1.09744288
SC-502,Columbia/Midlands CoC,2014,671.83,469.43,1588,1162,426,2014,2010,1.07992447
SC-502,Columbia/Midlands CoC,2015,687.5,479.41,1468,1066,402,2015,2010,1.07864415
SC-502,Columbia/Midlands CoC,2016,692.19,487.74,1350,1015,335,2016,2010,1.06520643
SC-502,Columbia/Midlands CoC,2017,697.39,493.29,1200,893,307,2017,2010,1.04298711
SC-502,Columbia/Midlands CoC,2018,704.55,504.18,1205,1005,200,2018,2010,1.01811977
SC-502,Columbia/Midlands CoC,2019,719.54,509.15,1215,923,292,2019,2010,1.0
SC-503,Sumter City & County CoC,2010,574.75,370.48,1525,752,773,2010,2010,1.17243736
SC-503,Sumter City & County CoC,2011,576.46,374.85,1502,462,1040,2011,2010,1.13656147
SC-503,Sumter City & County CoC,2012,586.41,385.11,1460,420,1040,2012,2010,1.11351777
SC-503,Sumter City & County CoC,2013,588.68,393.12,1496,406,1090,2013,2010,1.09744288
SC-503,Sumter City & County CoC,2014,583.53,392.79,1317,462,855,2014,2010,1.07992447
SC-503,Sumter City & County CoC,2015,597.74,405.86,1319,396,923,2015,2010,1.07864415
SC-503,Sumter City & County CoC,2016,608.03,411.05,1322,490,832,2016,2010,1.06520643
SC-503,Sumter City & County CoC,2017,611.96,413.22,974,369,605,2017,2010,1.04298711
SC-503,Sumter City & County CoC,2018,614.67,413.38,1092,398,694,2018,2010,1.01811977
SC-503,Sumter City & County CoC,2019,629.3,423.07,1153,362,791,2019,2010,1.0
SD-500,South Dakota Statewide CoC,2010,555.83,365.86,731,667,64,2010,2010,1.17243736
SD-500,South Dakota Statewide CoC,2011,559.15,364.92,826,762,64,2011,2010,1.13656147
SD-500,South Dakota Statewide CoC,2012,568.05,372.28,859,795,64,2012,2010,1.11351777
SD-500,South Dakota Statewide CoC,2013,574.48,376.59,1094,755,339,2013,2010,1.09744288
SD-500,South Dakota Statewide CoC,2014,581.78,388.91,885,830,55,2014,2010,1.07992447
SD-500,South Dakota Statewide CoC,2015,596.93,403.95,1036,900,136,2015,2010,1.07864415
SD-500,South Dakota Statewide CoC,2016,603.33,421.12,1072,887,185,2016,2010,1.06520643
SD-500,South Dakota Statewide CoC,2017,614.92,426.61,943,772,171,2017,2010,1.04298711
SD-500,South Dakota Statewide CoC,2018,619.88,436.99,1159,874,285,2018,2010,1.01811977
SD-500,South Dakota Statewide CoC,2019,635.31,448.38,995,761,234,2019,2010,1.0
TN-500,Chattanooga/Southeast Tennessee CoC,2010,588.53,431.43,622,323,299,2010,2010,1.17243736
TN-500,Chattanooga/Southeast Tennessee CoC,2011,581.56,427.71,561,334,227,2011,2010,1.13656147
TN-500,Chattanooga/Southeast Tennessee CoC,2012,585.47,432.1,548,374,174,2012,2010,1.11351777
TN-500,Chattanooga/Southeast Tennessee CoC,2013,593.93,435.95,591,422,169,2013,2010,1.09744288
TN-500,Chattanooga/Southeast Tennessee CoC,2014,599.66,434.7,627,456,171,2014,2010,1.07992447
TN-500,Chattanooga/Southeast Tennessee CoC,2015,602.15,434.42,636,489,147,2015,2010,1.07864415
TN-500,Chattanooga/Southeast Tennessee CoC,2016,616.73,441.67,527,450,77,2016,2010,1.06520643
TN-500,Chattanooga/Southeast Tennessee CoC,2017,626.84,443.74,576,359,217,2017,2010,1.04298711
TN-500,Chattanooga/Southeast Tennessee CoC,2018,643.06,452.22,623,330,293,2018,2010,1.01811977
TN-500,Chattanooga/Southeast Tennessee CoC,2019,655.1,465.53,463,282,181,2019,2010,1.0
TN-501,Memphis/Shelby County CoC,2010,710.24,529.81,1657,1494,163,2010,2010,1.17243736
TN-501,Memphis/Shelby County CoC,2011,714.99,532.33,1942,1758,184,2011,2010,1.13656147
TN-501,Memphis/Shelby County CoC,2012,718.53,534.88,2076,1750,326,2012,2010,1.11351777
TN-501,Memphis/Shelby County CoC,2013,726.56,533.92,1816,1660,156,2013,2010,1.09744288
TN-501,Memphis/Shelby County CoC,2014,729.72,537.37,1675,1554,121,2014,2010,1.07992447
TN-501,Memphis/Shelby County CoC,2015,727.61,542.32,1525,1447,78,2015,2010,1.07864415
TN-501,Memphis/Shelby County CoC,2016,736.71,543.5,1669,1548,121,2016,2010,1.06520643
TN-501,Memphis/Shelby County CoC,2017,741.74,546.29,1426,1347,79,2017,2010,1.04298711
TN-501,Memphis/Shelby County CoC,2018,737.48,543.03,1226,1124,102,2018,2010,1.01811977
TN-501,Memphis/Shelby County CoC,2019,748.62,546.63,1325,1267,58,2019,2010,1.0
TN-502,Knoxville/Knox County CoC,2010,652.67,501.18,910,772,138,2010,2010,1.17243736
TN-502,Knoxville/Knox County CoC,2011,663.06,505.61,998,849,149,2011,2010,1.13656147
TN-502,Knoxville/Knox County CoC,2012,671.36,514.13,854,721,133,2012,2010,1.11351777
TN-502,Knoxville/Knox County CoC,2013,686.38,518.7,993,850,143,2013,2010,1.09744288
TN-502,Knoxville/Knox County CoC,2014,688.12,520.87,861,780,81,2014,2010,1.07992447
TN-502,Knoxville/Knox County CoC,2015,697.16,526.91,783,687,96,2015,2010,1.07864415
TN-502,Knoxville/Knox County CoC,2016,708.48,522.74,748,667,81,2016,2010,1.06520643
TN-502,Knoxville/Knox County CoC,2017,712.7,524.42,812,678,134,2017,2010,1.04298711
TN-502,Knoxville/Knox County CoC,2018,718.08,524.46,743,557,186,2018,2010,1.01811977
TN-502,Knoxville/Knox County CoC,2019,731.91,533.03,800,605,195,2019,2010,1.0
TN-503,Central Tennessee CoC,2010,661.37,462.97,177,159,18,2010,2010,1.17243736
TN-503,Central Tennessee CoC,2011,672.26,466.17,232,213,19,2011,2010,1.13656147
TN-503,Central Tennessee CoC,2012,677.56,468.68,245,232,13,2012,2010,1.11351777
TN-503,Central Tennessee CoC,2013,690.17,473.91,283,270,13,2013,2010,1.09744288
TN-503,Central Tennessee CoC,2014,700.65,469.55,286,240,46,2014,2010,1.07992447
TN-503,Central Tennessee CoC,2015,723.81,476.78,268,209,59,2015,2010,1.07864415
TN-503,Central Tennessee CoC,2016,746.74,484.87,296,270,26,2016,2010,1.06520643
TN-503,Central Tennessee CoC,2017,759.54,489.29,285,260,25,2017,2010,1.04298711
TN-503,Central Tennessee CoC,2018,780.82,502.51,268,244,24,2018,2010,1.01811977
TN-503,Central Tennessee CoC,2019,802.21,516.86,357,310,47,2019,2010,1.0
TN-504,Nashville-Davidson County CoC,2010,765.2,611.07,2324,1985,339,2010,2010,1.17243736
TN-504,Nashville-Davidson County CoC,2011,765.2,599.46,1938,1575,363,2011,2010,1.13656147
TN-504,Nashville-Davidson County CoC,2012,769.35,601.52,1934,1571,363,2012,2010,1.11351777
TN-504,Nashville-Davidson County CoC,2013,777.9,600.81,2069,1819,250,2013,2010,1.09744288
TN-504,Nashville-Davidson County CoC,2014,787.49,603.38,2234,2027,207,2014,2010,1.07992447
TN-504,Nashville-Davidson County CoC,2015,810.59,616.65,2154,1684,470,2015,2010,1.07864415
TN-504,Nashville-Davidson County CoC,2016,836.89,635.27,2365,1692,673,2016,2010,1.06520643
TN-504,Nashville-Davidson County CoC,2017,881.6,655.12,2337,1698,639,2017,2010,1.04298711
TN-504,Nashville-Davidson County CoC,2018,922.0,678.73,2298,1682,616,2018,2010,1.01811977
TN-504,Nashville-Davidson County CoC,2019,976.51,716.03,1986,1401,585,2019,2010,1.0
TN-506,Upper Cumberland CoC,2010,500.17,361.11,635,179,456,2010,2010,1.17243736
TN-506,Upper Cumberland CoC,2011,501.71,356.94,526,171,355,2011,2010,1.13656147
TN-506,Upper Cumberland CoC,2012,500.86,352.38,658,159,499,2012,2010,1.11351777
TN-506,Upper Cumberland CoC,2013,512.65,356.0,372,148,224,2013,2010,1.09744288
TN-506,Upper Cumberland CoC,2014,522.32,360.34,342,184,158,2014,2010,1.07992447
TN-506,Upper Cumberland CoC,2015,531.47,364.6,362,176,186,2015,2010,1.07864415
TN-506,Upper Cumberland CoC,2016,545.68,370.18,249,187,62,2016,2010,1.06520643
TN-506,Upper Cumberland CoC,2017,558.27,376.15,252,168,84,2017,2010,1.04298711
TN-506,Upper Cumberland CoC,2018,570.14,382.47,258,212,46,2018,2010,1.01811977
TN-506,Upper Cumberland CoC,2019,589.26,397.23,273,208,65,2019,2010,1.0
TN-507,Jackson/West Tennessee CoC,2010,465.45,327.5,2050,675,1375,2010,2010,1.17243736
TN-507,Jackson/West Tennessee CoC,2011,461.11,333.9,1894,428,1466,2011,2010,1.13656147
TN-507,Jackson/West Tennessee CoC,2012,467.21,335.69,1692,230,1462,2012,2010,1.11351777
TN-507,Jackson/West Tennessee CoC,2013,472.72,337.16,1673,270,1403,2013,2010,1.09744288
TN-507,Jackson/West Tennessee CoC,2014,478.62,339.51,1601,205,1396,2014,2010,1.07992447
TN-507,Jackson/West Tennessee CoC,2015,481.52,341.08,1563,151,1412,2015,2010,1.07864415
TN-507,Jackson/West Tennessee CoC,2016,493.56,345.34,1541,163,1378,2016,2010,1.06520643
TN-507,Jackson/West Tennessee CoC,2017,498.59,352.81,1103,134,969,2017,2010,1.04298711
TN-507,Jackson/West Tennessee CoC,2018,496.41,355.62,1026,122,904,2018,2010,1.01811977
TN-507,Jackson/West Tennessee CoC,2019,498.64,360.05,959,108,851,2019,2010,1.0
TN-509,Appalachian Regional CoC,2010,489.16,370.1,840,641,199,2010,2010,1.17243736
TN-509,Appalachian Regional CoC,2011,493.94,369.95,360,259,101,2011,2010,1.13656147
TN-509,Appalachian Regional CoC,2012,503.33,375.1,424,323,101,2012,2010,1.11351777
TN-509,Appalachian Regional CoC,2013,507.8,371.92,694,417,277,2013,2010,1.09744288
TN-509,Appalachian Regional CoC,2014,507.99,373.66,598,432,166,2014,2010,1.07992447
TN-509,Appalachian Regional CoC,2015,518.49,379.97,577,425,152,2015,2010,1.07864415
TN-509,Appalachian Regional CoC,2016,526.92,382.27,448,299,149,2016,2010,1.06520643
TN-509,Appalachian Regional CoC,2017,524.23,381.36,450,305,145,2017,2010,1.04298711
TN-509,Appalachian Regional CoC,2018,526.02,383.14,360,250,110,2018,2010,1.01811977
TN-509,Appalachian Regional CoC,2019,530.41,390.75,405,256,149,2019,2010,1.0
TN-510,Murfreesboro/Rutherford County CoC,2010,793.67,622.55,219,115,104,2010,2010,1.17243736
TN-510,Murfreesboro/Rutherford County CoC,2011,783.12,612.27,225,127,98,2011,2010,1.13656147
TN-510,Murfreesboro/Rutherford County CoC,2012,788.76,618.53,218,122,96,2012,2010,1.11351777
TN-510,Murfreesboro/Rutherford County CoC,2013,778.75,612.13,241,161,80,2013,2010,1.09744288
TN-510,Murfreesboro/Rutherford County CoC,2014,782.77,612.74,258,182,76,2014,2010,1.07992447
TN-510,Murfreesboro/Rutherford County CoC,2015,793.69,627.76,289,169,120,2015,2010,1.07864415
TN-510,Murfreesboro/Rutherford County CoC,2016,825.16,655.0,306,187,119,2016,2010,1.06520643
TN-510,Murfreesboro/Rutherford County CoC,2017,856.15,666.89,316,227,89,2017,2010,1.04298711
TN-510,Murfreesboro/Rutherford County CoC,2018,885.2,683.54,283,209,74,2018,2010,1.01811977
TN-510,Murfreesboro/Rutherford County CoC,2019,916.73,712.69,384,222,162,2019,2010,1.0
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2010,537.02,387.83,842,656,186,2010,2010,1.17243736
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2011,534.37,391.43,437,201,236,2011,2010,1.13656147
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2012,539.08,390.73,777,296,481,2012,2010,1.11351777
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2013,547.51,394.74,796,304,492,2013,2010,1.09744288
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2014,544.17,391.79,933,323,610,2014,2010,1.07992447
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2015,550.92,396.3,966,442,524,2015,2010,1.07864415
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",2016,552.06,396.44,630,310,320,2016,2010,1.06520643
